frame,divergence,vorticity,cfl,max_speed,kinetic_energy,rhs_ms,pressure_ms,projection_ms,advection_ms,diffusion_ms,walls_ms,total_ms
1,123.26369136805556,9045.253192962831,1.3116928615415526,13.116928615415526,126.79026413871387,0.09050000517163426,0.12430000060703605,0.02989999484270811,0.25939999613910913,0.0354999938281253,0.0052000104915350676,0.5473999917740002
2,97.78306010198753,8705.626999871427,1.1529177080097424,11.529177080097423,118.19995321315479,0.034200013033114374,0.07640001422259957,0.022400010493583977,0.20679998851846904,0.028700000257231295,0.003000008291564882,0.3730999887920916
3,88.20290065306878,8455.518422762096,1.0722366164335455,10.722366164335455,111.83736141951437,0.02989999484270811,0.06510000093840063,0.020399995264597237,0.1931000006152317,0.02750000567175448,0.0028999929782003164,0.34020000020973384
4,79.28744453680929,8260.850291853882,0.9975641362322732,9.975641362322733,106.60926428696348,0.028399997972883284,0.062399994931183755,0.020100007532164454,0.19970000721514225,0.027000001864507794,0.0027999922167509794,0.34159999631810933
5,72.189402003249,8096.5015596669,0.9284494333232542,9.284494333232542,102.11029945808775,0.02819999644998461,0.06080001185182482,0.019699989934451878,0.18909999926108867,0.027000001864507794,0.0026000052457675338,0.3284000122221187
6,66.22229846738252,7944.974842396057,0.8874761945442738,8.874761945442739,98.1375793170111,0.028000009479001164,0.06019999273121357,0.01990000600926578,0.1880999916465953,0.027000001864507794,0.002700006007216871,0.3268999862484634
7,61.370240883234416,7810.228256155353,0.8471118336174307,8.471118336174307,94.5686580462293,0.03360000846441835,0.07499998901039362,0.024900000425986946,0.1908999984152615,0.027000001864507794,0.002700006007216871,0.3555000002961606
8,57.2843332074979,7690.113989867471,0.8104996403817749,8.104996403817749,91.31904505856555,0.02849999873433262,0.06010000652167946,0.01999999221879989,0.18930000078398734,0.026900001103058457,0.0025000044843181968,0.3284999984316528
9,53.803340789244785,7577.861819022441,0.7778191682052779,7.778191682052779,88.3311559878058,0.027999994927085936,0.05919999966863543,0.019799990695901215,0.5872000037925318,0.13010000111535192,0.006600006599910557,0.8339999913005158
10,50.79458037024438,7478.796326326374,0.7453217304878881,7.453217304878882,85.56177625284528,0.053800002206116915,0.10740000288933516,0.031799994758330286,0.28500000189524144,0.04060000355821103,0.004699992132373154,0.5252999981166795
11,48.201251881069126,7385.595653913147,0.7232259366914959,7.232259366914961,82.97702369301867,0.03189999551977962,0.06569999095518142,0.03130000550299883,0.20120000408496708,0.027999994927085936,0.0027999922167509794,0.36219999310560524
12,45.887000694596026,7294.341760461879,0.7006005312907763,7.006005312907763,80.55215998897673,0.028799986466765404,0.07470000127796084,0.028299997211433947,0.5688000092050061,0.1033999869832769,0.013500000932253897,0.8220999879995361
13,43.90370796001036,7207.061802742221,0.6778657570852542,6.778657570852542,78.26692817262268,0.1092999882530421,0.22519999765791,0.035599994589574635,0.291000003926456,0.04220000118948519,0.004699992132373154,0.7110000005923212
14,42.15922067287169,7124.185638800494,0.6555869397418995,6.555869397418995,76.10471860301199,0.04569999873638153,0.09509999654255807,0.030700000934302807,0.2823999966494739,0.03999999898951501,0.004799992893822491,0.5006999999750406
15,40.575960865255055,7045.586813031874,0.6368901795601879,6.36890179560188,74.0510391869396,0.04679999256040901,0.0892000098247081,0.054199990699999034,0.27299999783281237,0.04130000888835639,0.005099995178170502,0.5114000086905435
16,39.19860360582531,6974.124510124782,0.6209903429979794,6.209903429979794,72.09415905725554,0.04539999645203352,0.09690001024864614,0.031200004741549492,0.22960000205785036,0.028399997972883284,0.0033999967854470015,0.43650000588968396
17,37.945653493007555,6906.70443913654,0.6118780795089467,6.118780795089467,70.22408387974353,0.029799994081258774,0.06550000398419797,0.020799998310394585,0.19029999384656549,0.02720000338740647,0.002700006007216871,0.3375999949639663
18,36.81045464973147,6840.7291670068,0.6129496356057483,6.1294963560574836,68.43225468997197,0.028700000257231295,0.06120000034570694,0.02060001133941114,0.19820001034531742,0.026900001103058457,0.0025000044843181968,0.3397999971639365
19,35.76144140860889,6775.954661441221,0.6136905109619742,6.136905109619742,66.71165813690908,0.028599999495781958,0.06010000652167946,0.019899991457350552,0.18940000154543668,0.026699999580159783,0.0026999914553016424,0.3285999991931021
20,34.85762404850265,6711.682401401297,0.6124099207006314,6.124099207006314,65.05620674842811,0.02849999873433262,0.05970000347588211,0.020099992980249226,0.18940000154543668,0.027399990358389914,0.002700006007216871,0.32890000147745013
