frame,divergence,vorticity,cfl,max_speed,kinetic_energy,rhs_ms,pressure_ms,projection_ms,advection_ms,diffusion_ms,walls_ms,total_ms
1,1159.2576569591047,21081.823024762147,2.0012386693630217,20.01238669363022,223.3201884185689,0.27119999867863953,0.2615000121295452,0.044200001866556704,0.4059999919263646,0.0686999992467463,0.011399999493733048,1.068099998519756
2,644.0916029766767,15675.988856055643,1.632381719265468,16.32381719265468,165.54178711100326,0.037999998312443495,0.08630000229459256,0.025999994250014424,0.21939999714959413,0.03160000778734684,0.0036999990697950125,0.4065000102855265
3,452.5677963059127,13046.706855680095,1.4453799433176653,14.453799433176654,134.1435897728321,0.03239999932702631,0.07179999374784529,0.022799998987466097,0.4664000007323921,0.05360000068321824,0.006999995093792677,0.6569999968633056
4,352.27538149813444,11500.081110061841,1.3178070098416057,13.178070098416057,113.00445138490313,0.058299992815591395,0.13320001016836613,0.0374000082956627,0.4008999967481941,0.03809999907389283,0.0051000097300857306,0.6760999967809767
5,284.0563365915916,10378.535815651598,1.219015894718234,12.19015894718234,97.42235033052062,0.043400010326877236,0.09490000957157463,0.025899993488565087,0.21810000180266798,0.03139999171253294,0.003200009814463556,0.41849999979604036
6,236.50107492296758,9518.804127285748,1.1354735758075614,11.354735758075615,85.3589529338245,0.03290000313427299,0.07249999907799065,0.02309998671989888,0.2162000018870458,0.030800001695752144,0.0030999945010989904,0.3799999976763502
7,199.1721581610446,8814.922773630093,1.0621369864534398,10.621369864534397,75.71251016248662,0.032800002372823656,0.06829999620094895,0.02239999594166875,0.2097000106004998,0.029999995604157448,0.0029999937396496534,0.36720000207424164
8,170.58318578992376,8210.918423010975,0.9968326621404712,9.968326621404712,67.84992482140245,0.031499992473982275,0.06730000313837081,0.022100008209235966,0.2086999884340912,0.029800008633174002,0.0029999937396496534,0.3635000030044466
9,148.11053764368393,7708.627989435174,0.9402796009083961,9.402796009083962,61.336972883285384,0.031199990189634264,0.12170000991318375,0.04290000651963055,0.2502999996067956,0.0337999954354018,0.004699992132373154,0.48669999523554
10,129.84209392324317,7282.645769479976,0.8924570708207489,8.92457070820749,55.86945625967431,0.04959999932907522,0.08589999924879521,0.023800006601959467,0.21659999038092792,0.030399998649954796,0.003200009814463556,0.411000000895001
11,114.95901960945784,6910.410033485947,0.8525145268944885,8.525145268944884,51.223845735450226,0.032199997804127634,0.06849999772384763,0.022500011255033314,0.20989999757148325,0.029799994081258774,0.0028999929782003164,0.3671000013127923
12,102.39892159276555,6586.739453870281,0.8187191129841421,8.187191129841421,47.232233375154784,0.031400006264448166,0.06710000161547214,0.022200008970685303,0.2128999913111329,0.029800008633174002,0.0031999952625483274,0.3677000058814883
13,91.80570085368267,6294.100287562605,0.7894725709101927,7.894725709101928,43.77012905456036,0.031200004741549492,0.06639999628532678,0.0219999928958714,0.2082999999402091,0.029600007110275328,0.0029999937396496534,0.3617000038502738
14,82.77156269891447,6036.334939946073,0.7633524679775496,7.633524679775497,40.743517251185835,0.031000003218650818,0.42219999886583537,0.12199999764561653,0.4962000093655661,0.03999999898951501,0.005299996701069176,1.1208000069018453
15,74.96794194444888,5804.350590905026,0.7394430035505187,7.394430035505188,38.07790377839144,0.043199994252063334,0.10630000906530768,0.02609999501146376,0.23720000172033906,0.03099998866673559,0.003300010575912893,0.4487999976845458
16,68.2248382812528,5600.472998872252,0.7171991173418707,7.171991173418707,35.71374345417923,0.03339999238960445,0.07150000601541251,0.022799998987466097,0.21260000357870013,0.03020001167897135,0.0029999937396496534,0.37510000402107835
17,62.38264090622921,5413.875496216484,0.6963363651711397,6.963363651711398,33.60290264682913,0.03199999628122896,0.06779999239370227,0.022400010493583977,0.20960000983905047,0.02989999484270811,0.0027999922167509794,0.36589999217540026
18,57.273873073088325,5247.2203485764185,0.6766997026926527,6.766997026926527,31.70596372015441,0.031200004741549492,0.06750000466126949,0.022199994418770075,0.38899999344721437,0.0822000001790002,0.007499998901039362,0.6031999946571887
19,52.7743353353183,5100.30684285381,0.6586390427811026,6.586390427811027,29.991369239151098,0.062400009483098984,0.1179000100819394,0.037299992982298136,0.3299999953014776,0.052100003813393414,0.004999994416721165,0.6071999960113317
20,48.78665100300395,4965.085691844018,0.6430609230579485,6.430609230579486,28.433400870072273,0.06299999949987978,0.11409999569877982,0.03330000618007034,0.421199991251342,0.04909999552182853,0.005699999746866524,0.6904000038048252
21,45.24302315809844,4841.661861952722,0.6283256389299979,6.283256389299979,27.01099070148666,0.04700000863522291,0.11049999739043415,0.027699992642737925,0.2629999944474548,0.03239999932702631,0.0035999983083456755,0.48639999295119196
22,42.04117912457396,4736.147477633861,0.6143946286780774,6.143946286780774,25.706645696712794,0.034500000765547156,0.08019999950192869,0.024299995857290924,0.21529999503400177,0.030499999411404133,0.003300010575912893,0.3893999964930117
