frame,divergence,vorticity,cfl,max_speed,kinetic_energy,rhs_ms,pressure_ms,projection_ms,advection_ms,diffusion_ms,walls_ms,total_ms
27,36.69105281541689,4343.133784513573,0.5863239966624478,5.863239966624479,28.1886290529857,0.034900003811344504,0.06810000922996551,0.025200002710334957,0.2099999983329326,0.03330000618007034,0.0029999937396496534,0.3755999932764098
28,34.71726722211035,4249.488228326509,0.5709024185821766,5.709024185821766,27.0335229824667,0.03330000618007034,0.06649999704677612,0.02409999433439225,0.20769999537151307,0.03370000922586769,0.0028999929782003164,0.3691000019898638
29,32.89302450583483,4160.875386677109,0.5561477743011382,5.561477743011382,25.952728945543953,0.032899988582357764,0.06839999696239829,0.024300010409206152,0.21619998733513057,0.034900003811344504,0.0030999945010989904,0.3809999907389283
30,31.20069179182455,4075.3618703343645,0.54203183311244,5.4203183311244,24.939958503887897,0.032899988582357764,0.06690000009257346,0.02409999433439225,0.20819999917875975,0.03340000694151968,0.0027999922167509794,0.36949999048374593
31,29.626388504379157,3992.723047170629,0.5285243513985157,5.285243513985158,23.989511261298826,0.03260000084992498,0.06649999704677612,0.024199995095841587,1.0763000027509406,0.17220000154338777,0.008500006515532732,1.385600000503473
32,28.157867299215077,3913.434850996641,0.5163423829480798,5.163423829480798,23.096261988795135,0.04820000322069973,0.10059999476652592,0.02849999873433262,0.24959999427665025,0.03680000372696668,0.0032999960239976645,0.46910000673960894
33,26.789179768862418,3836.3064860931127,0.5047463285547902,5.047463285547902,22.25557877213189,0.03579999611247331,0.08700000762473792,0.02710000262595713,0.21399999968707561,0.03440000000409782,0.0030999945010989904,0.40269999590236694
34,25.510144783432956,3761.8830697312014,0.49357973189235166,4.935797318923517,21.46331309820013,0.033800009987317026,0.06920000305399299,0.024499997380189598,0.2305000089108944,0.03409999771974981,0.0030999945010989904,0.3964000061387196
35,24.323262109582558,3690.828764689503,0.4828236293563069,4.828236293563069,20.715701691328135,0.041400009649805725,0.0703999976394698,0.024299995857290924,0.21040000137872994,0.040799990529194474,0.003000008291564882,0.39149999793153256
36,23.2173027832815,3621.9605667475134,0.4724591319155328,4.724591319155328,20.009241242745833,0.033200005418621004,0.06720000237692147,0.023899992811493576,0.20850000146310776,0.033499993151053786,0.002900007530115545,0.3702000103658065
37,22.187189600303324,3557.05876381655,0.46246760579140966,4.624676057914097,19.340833166036855,0.03300000389572233,0.0670000008540228,0.024200009647756815,0.2852999896276742,0.09010000212583691,0.006700007361359894,0.5092999927001074
38,21.220088199340175,3495.3841148947704,0.45283150812239537,4.528315081223954,18.707706451286285,0.04739999712910503,0.09290000889450312,0.0278999941656366,0.3313999914098531,0.051700000767596066,0.0049000082071870565,0.5583000020124018
39,20.31572312993339,3435.3844802567846,0.44353420452301123,4.435342045230112,18.107323486178668,0.04959999932907522,0.09600000339560211,0.036699988413602114,0.23030000738799572,0.0346999877365306,0.003100009053014219,0.4521000082604587
40,19.463355434009166,3377.2091931704954,0.43455995280604176,4.345599528060418,17.537391071053335,0.0337999954354018,0.07009999535512179,0.024299995857290924,0.21019999985583127,0.03390001074876636,0.002900007530115545,0.37650000012945384
41,18.66370941401248,3321.70107858079,0.42589394894933896,4.25893948949339,16.995807213308648,0.03300000389572233,0.06740000389982015,0.023999993572942913,0.2089000045089051,0.03369999467395246,0.0028999929782003164,0.37119998887646943
42,17.91388307665445,3267.908296032948,0.41752193981886065,4.175219398188607,16.480664187722887,0.03310000465717167,0.06690000009257346,0.023899992811493576,0.20840000070165843,0.033499993151053786,0.0034999975468963385,0.37059999885968864
43,17.212546217404316,3215.4287672342375,0.40943057117085385,4.094305711708539,15.990214062351072,0.03310000465717167,0.06750000466126949,0.024299995857290924,0.20759999461006373,0.03359999391250312,0.002900007530115545,0.37030001112725586
44,16.550744545842697,3165.112177576718,0.4016072963686003,4.016072963686003,15.522853478999112,0.032899988582357764,0.0723000121070072,0.023900007363408804,0.20799999765586108,0.033499993151053786,0.002900007530115545,0.37480000173673034
45,15.928009834746026,3115.8843430467814,0.3940401612271916,3.940401612271916,15.077100102015011,0.03270000161137432,0.06660001236014068,0.025900008040480316,0.20700000459328294,0.033499993151053786,0.0028999929782003164,0.3698999935295433
46,15.340449665751436,3068.351760186164,0.3867178258544377,3.867178258544377,14.651590456626776,0.03290000313427299,0.06639999628532678,0.02400000812485814,0.20679998851846904,0.03310000465717167,0.0027999922167509794,0.367300002835691
47,14.784708104140307,3023.0972870529595,0.37962949505774696,3.7962949505774697,14.245065077932452,0.03279998782090843,0.06690000009257346,0.02400000812485814,0.20689998927991837,0.033500007702969015,0.0028999929782003164,0.36789999285247177
48,14.259877534830633,2979.570250188333,0.37276497340897236,3.727649734089724,13.856368139998615,0.03239999932702631,0.06669999856967479,0.02379999205004424,0.20740000763908029,0.03339999238960445,0.003000008291564882,0.36759999056812376
49,13.76023992078365,2937.72507543381,0.36611475659982745,3.6611475659982746,13.484435355246848,0.03290000313427299,0.06639999628532678,0.023900007363408804,0.2069999900413677,0.033200005418621004,0.0028999929782003164,0.367300002835691
50,13.286475853728781,2897.400009514551,0.3596697705977104,3.596697705977104,13.128280241582567,0.03270000161137432,0.06680001388303936,0.023800006601959467,0.20619999850168824,0.03339999238960445,0.002900007530115545,0.36700000055134296
51,12.83771185850437,2858.182446657619,0.3534213880764163,3.534213880764163,12.786988238499228,0.032800002372823656,0.07670000195503235,0.029100003303028643,0.20809999841731042,0.033500007702969015,0.0028999929782003164,0.3843000013148412
52,12.410923174097821,2819.98880946424,0.34736143755107873,3.4736143755107873,12.459711358742409,0.032800002372823656,0.06710000161547214,0.023900007363408804,0.20680000307038426,0.033200005418621004,0.0028999929782003164,0.3676999913295731
53,12.004220489924311,2782.8729690505697,0.3414821478671699,3.414821478671699,12.145660561645775,0.03260000084992498,0.06640001083724201,0.0236999912885949,0.21520000882446766,0.03330000618007034,0.0028999929782003164,0.37519999023061246
54,11.618357081829833,2746.659690038443,0.335776105142,3.3577610514200003,11.84410087111463,0.03270000161137432,0.06649999704677612,0.0236999912885949,0.20819999917875975,0.03999999898951501,0.0051000097300857306,0.37740000698249787
55,11.250553853957207,2711.210340838117,0.3302362719267024,3.302362719267024,11.554348031646407,0.07280000136233866,0.12549999519251287,0.043499996536411345,0.32780000765342265,0.03949999518226832,0.004599991370923817,0.6167999963508919
56,10.901821939981971,2676.867938277288,0.32485596600422373,3.248559660042238,11.275763804923479,0.0371999922208488,0.07860000187065452,0.025399989681318402,0.22990000434219837,0.03440000000409782,0.0031999952625483274,0.410699998610653
57,10.568430713808919,2643.2792694948375,0.3196288413012144,3.196288413012144,11.007752939793667,0.034500000765547156,0.07080000068526715,0.02409999433439225,0.21600000036414713,0.03399999695830047,0.003000008291564882,0.3834999952232465
58,10.249931798083683,2610.484588585404,0.31454883557579544,3.145488355757955,10.749759477599609,0.03770001058001071,0.06999999459367245,0.0261999957729131,0.21179999748710543,0.033899996196851134,0.003300010575912893,0.384299986762926
59,9.944869846671146,2578.536914151326,0.30966946424195263,3.0966946424195263,10.501263964629157,0.03340000694151968,0.06849999772384763,0.02439999661874026,0.20920000679325312,0.03369999467395246,0.0030999945010989904,0.37349999183788896
60,9.652524049206498,2547.4019617367803,0.3051082330465286,3.0510823304652863,10.261780217482967,0.0329999893438071,0.06679999933112413,0.023900007363408804,0.2086999884340912,0.033800009987317026,0.0028999929782003164,0.37039999733678997
61,9.37349607971525,2517.0017870445336,0.30065701564238806,3.0065701564238805,10.030852167187145,0.03270000161137432,0.06769999163225293,0.02400000812485814,0.21130000823177397,0.03460000152699649,0.0028999929782003164,0.374399998690933
62,9.106988749774727,2487.3323613722514,0.2963124670794654,2.963124670794654,9.808053466142926,0.03270000161137432,0.07310000364668667,0.023999993572942913,0.20809999841731042,0.033499993151053786,0.002900007530115545,0.3755000070668757
63,8.851541178671578,2458.2897614054864,0.29211703402142497,2.9211703402142497,9.592983714464733,0.032800002372823656,0.06710000161547214,0.024299995857290924,0.48909999895840883,0.04549999721348286,0.005199995939619839,0.6664000102318823
64,8.60644646989747,2429.845493282962,0.28810136157747096,2.8810136157747097,9.385266819447875,0.045199994929134846,0.09800000407267362,0.027599991881288588,0.22259999241214246,0.03540000761859119,0.0033999967854470015,0.43420000292826444
65,8.371136236084514,2402.0809582566535,0.2841736226265275,2.841736226265275,9.184549890334308,0.03480000304989517,0.07100000220816582,0.02479999966453761,0.2111000067088753,0.03369999467395246,0.002900007530115545,0.3794000076595694
66,8.14515984301981,2374.9272310456736,0.28033148337480585,2.8033148337480585,8.990501049217395,0.03599999763537198,0.07029999687802047,0.024599998141638935,0.21769999875687063,0.03369999467395246,0.003200009814463556,0.38670000503771007
67,7.928873843377585,2348.3551649998844,0.2765726684807283,2.7657266848072832,8.80280816676058,0.033199990866705775,0.07980001100804657,0.027699992642737925,0.20840000070165843,0.033899996196851134,0.003000008291564882,0.38729999505449086
68,7.7206532343570125,2322.6782700539816,0.27289495202643327,2.7289495202643326,8.621175724180484,0.03310000465717167,0.06730000313837081,0.02409999433439225,0.2077999961329624,0.03360000846441835,0.0028999929782003164,0.3698999935295433
69,7.521331779714466,2297.4470003591505,0.26929606258727345,2.6929606258727348,8.445327356974552,0.03260000084992498,0.0670000008540228,0.023899992811493576,0.21939999714959413,0.03360000846441835,0.002900007530115545,0.3809000045293942
70,7.329810114465854,2272.8058041455065,0.2657738919110207,2.657738919110207,8.275002439865855,0.033200005418621004,0.06730000313837081,0.02400000812485814,0.20729999232571572,0.03369999467395246,0.002900007530115545,0.36950000503566116
71,7.145494221456428,2248.5821398514317,0.26232639165005733,2.6232639165005733,8.109955125806454,0.03300000389572233,0.07349999214056879,0.024300010409206152,0.20850000146310776,0.03390001074876636,0.002900007530115545,0.37740000698249787
72,6.968164367811369,2224.872383624019,0.25895157449898026,2.5895157449898027,7.949953264045145,0.03270000161137432,0.06710000161547214,0.023999993572942913,0.20759999461006373,0.03330000618007034,0.0027999922167509794,0.36869999894406646
73,6.7969520601843945,2201.685203394796,0.2556474853259122,2.5564748532591217,7.794776739952128,0.03409999771974981,0.07100000220816582,0.02379999205004424,0.20700000459328294,0.03999999898951501,0.0028999929782003164,0.3800999984377995
74,6.63189491274376,2179.0182970285214,0.2524122289715683,2.5241222897156828,7.64421779887955,0.04980000085197389,0.1292000088142231,0.045599997974932194,0.33930000790860504,0.039000005926936865,0.004999994416721165,0.610999995842576
75,6.472622393730225,2156.915496449915,0.24924397170923074,2.4924397170923074,7.498080763522287,0.04369999805931002,0.155999994603917,0.05889999738428742,0.3744999994523823,0.0492000108351931,0.007599999662488699,0.6938000005902722
76,6.319057237090204,2135.466238227299,0.24614093420665048,2.4614093420665046,7.3561804869291985,0.047599998652003706,0.09610000415705144,0.0278999941656366,0.24059999850578606,0.03169999399688095,0.0033999967854470015,0.4496999899856746
77,6.17102168266776,2114.4039751972864,0.2431013860144517,2.431013860144517,7.218341301646025,0.036299999919719994,0.07299998833332211,0.025600005756132305,0.21100000594742596,0.03060000017285347,0.003000008291564882,0.38070000300649554
78,6.027842347218176,2093.6640812871333,0.2401236289281932,2.401236289281932,7.084396477464368,0.03339999238960445,0.06880000000819564,0.02409999433439225,0.20819999917875975,0.029700007871724665,0.0028999929782003164,0.36839999665971845
79,5.8895717660305795,2073.305144692181,0.237206001313197,2.37206001313197,6.954188823047369,0.03330000618007034,0.06919998850207776,0.024300010409206152,0.20870000298600644,0.029800008633174002,0.002900007530115545,0.3694000042742118
80,5.756461160874563,2053.2863261082894,0.23434691142767125,2.3434691142767123,6.827569278428135,0.032899988582357764,0.06740000389982015,0.02409999433439225,0.20750000840052962,0.029399991035461426,0.002900007530115545,0.36539998836815357
81,5.627775273385396,2033.527473342192,0.2315448173139128,2.3154481731391283,6.7043962429798585,0.033499993151053786,0.06690000009257346,0.02400000812485814,0.20760000916197896,0.0295999925583601,0.002900007530115545,0.3656000044429675
82,5.503035107896745,2014.0593702197257,0.22879822181911752,2.2879822181911753,6.5845351587081735,0.03290000313427299,0.0670000008540228,0.023899992811493576,0.2082999999402091,0.029799994081258774,0.002800006768666208,0.36619999445974827
83,5.382179027322049,1995.0330340915825,0.22610566924620948,2.2610566924620947,6.46785810464315,0.03290000313427299,0.06939999002497643,0.024300010409206152,0.21550001110881567,0.030199997127056122,0.0027999922167509794,0.37599999632220715
84,5.265518061030222,1976.471702738023,0.22346574688551266,2.2346574688551266,6.354243972417108,0.03310000465717167,0.06769999163225293,0.023999993572942913,0.20780001068487763,0.029499991796910763,0.003000008291564882,0.36609999369829893
85,5.152561185682721,1958.433516965495,0.2208770788281409,2.208770788281409,6.243577403126934,0.03270000161137432,0.06679999933112413,0.023999993572942913,0.20979999681003392,0.02950000634882599,0.0028999929782003164,0.3668999997898936
86,5.043006181479457,1940.7500306034815,0.21833833133165004,2.1833833133165004,6.135748695279662,0.032899988582357764,0.06639999628532678,0.024100008886307478,0.20709999080281705,0.02950000634882599,0.0027999922167509794,0.3642999945441261
87,4.936658783173986,1923.39284604077,0.21584820613750333,2.1584820613750333,6.0306531997502635,0.03270000161137432,0.06710000161547214,0.024299995857290924,0.20700000459328294,0.0295999925583601,0.002900007530115545,0.3645999968284741
88,4.833451802026747,1906.3310877169495,0.21340544510753542,2.1340544510753543,5.9281912885102415,0.03260000084992498,0.06690000009257346,0.023800006601959467,0.21270000434014946,0.029499991796910763,0.003000008291564882,0.3693999897222966
89,4.733310421441032,1889.5567069474173,0.211008827237971,2.11008827237971,5.828268244455463,0.032800002372823656,0.06680001388303936,0.023900007363408804,0.2057999954558909,0.029300004825927317,0.0028999929782003164,0.36269999691285193
90,4.63653103750006,1873.0938720893291,0.20865716967122944,2.0865716967122943,5.730793911719277,0.03269998705945909,0.0670000008540228,0.023900007363408804,0.20719999156426638,0.02950000634882599,0.0028999929782003164,0.36449999606702477
91,4.542514963983113,1856.9258509742883,0.2063759960346538,2.063759960346538,5.635682344037059,0.032500000088475645,0.06710000161547214,0.02400000812485814,0.2066999877570197,0.029800008633174002,0.0028999929782003164,0.3640999930212274
92,4.451158336659616,1841.042032392957,0.20415800346647756,2.0415800346647757,5.54285153898684,0.032800002372823656,0.06629999552387744,0.02379999205004424,0.2131000073859468,0.029499991796910763,0.002900007530115545,0.3694000042742118
93,4.362376368938469,1825.3982406322657,0.20197875810066926,2.0197875810066925,5.452223203865613,0.03270000161137432,0.06629999552387744,0.023900007363408804,0.20640000002458692,0.029600007110275328,0.0028999929782003164,0.36299999919719994
94,4.276213418106252,1809.9562613990456,0.1998373590339963,1.998373590339963,5.3637225356178115,0.032500000088475645,0.0695999915478751,0.023900007363408804,0.2057999954558909,0.029499991796910763,0.002800006768666208,0.3651000006357208
95,4.192390514828556,1794.7246293773933,0.19773292740008835,1.9773292740008837,5.277278126514546,0.0323000131174922,0.06650001159869134,0.023999993572942913,0.20729999232571572,0.029400005587376654,0.0027999922167509794,0.36359998921398073
96,4.110846826452628,1779.7004561759672,0.19566460962363774,1.9566460962363774,5.192821718539298,0.03260000084992498,0.06649999704677612,0.0236999912885949,0.5002000107197091,0.06269999721553177,0.012999997125007212,0.7022000063443556
97,4.031458950280521,1764.960438800622,0.1936315731183182,1.9363157311831818,5.110287966122613,0.05080000846646726,0.12340000830590725,0.036600002204068005,0.40669999725650996,0.06880000000819564,0.005399997462518513,0.6952999974600971
98,3.954193061171122,1750.5051992204276,0.19163300846403963,1.9163300846403966,5.029614029480808,0.050099988584406674,0.09420000424142927,0.03650000144261867,0.2471999905537814,0.1640999980736524,0.01580000389367342,0.6127999949967489
99,3.8789665142517933,1736.3041028023574,0.18968007582159427,1.8968007582159427,4.950740157950599,0.14540000120177865,0.10549998842179775,0.029000002541579306,0.25019999884534627,0.03399999695830047,0.004799992893822491,0.5725999944843352
100,3.8057368294523446,1722.3374828619412,0.18786650342227165,1.8786650342227165,4.873609141975255,0.03650000144261867,0.07349999214056879,0.032500000088475645,0.22739999985788018,0.03060000017285347,0.0031999952625483274,0.4054000019095838
101,3.734459673776239,1708.566655579386,0.186080292909621,1.8608029290962098,4.798166170934009,0.03239999932702631,0.06880000000819564,0.022799998987466097,0.20989999757148325,0.030700000934302807,0.0029999937396496534,0.36869999894406646
102,3.6650374503251673,1694.95556114568,0.18432095483308805,1.8432095483308806,4.724358715742363,0.0315000070258975,0.06679999933112413,0.02200000744778663,0.20900000527035445,0.029600007110275328,0.0028999929782003164,0.3630999999586493
103,3.597583451783728,1681.5105294598338,0.18258800577289752,1.825880057728975,4.652136410578933,0.031200004741549492,0.06659999780822545,0.022299995180219412,0.2089000045089051,0.029999995604157448,0.002900007530115545,0.36299999919719994
104,3.5319306852146637,1668.2873029210189,0.18088096834734863,1.8088096834734864,4.581450949509973,0.031200004741549492,0.06569999095518142,0.02469999890308827,0.20850000146310776,0.029799994081258774,0.003000008291564882,0.36419999378267676
105,3.468063114040974,1655.3983292996606,0.1791993714461042,1.791993714461042,4.512255977161012,0.031400006264448166,0.07259999983943999,0.02200000744778663,0.2091999922413379,0.02950000634882599,0.0028999929782003164,0.3687999997055158
106,3.4057777665591447,1642.720186708127,0.17754274989961358,1.775427498996136,4.444506981323347,0.046200002543628216,0.06920000305399299,0.022500011255033314,0.21149999520275742,0.029699993319809437,0.003000008291564882,0.3834000090137124
107,3.345058492897614,1630.2775962349003,0.1759106448822898,1.759106448822898,4.37816099959953,0.031000003218650818,0.06720000237692147,0.02230000973213464,0.21050000214017928,0.029699993319809437,0.0028999929782003164,0.3645999968284741
108,3.285781567613262,1618.0383646067817,0.17430259983571855,1.7430259983571856,4.313176804527641,0.031200004741549492,0.265499998931773,0.05660000897478312,0.35900001239497215,0.03750000905711204,0.0052000104915350676,0.7581999961985275
109,3.2279696215930835,1605.9510595982993,0.17271816790707398,1.7271816790707397,4.249514900936421,0.04230000195093453,0.09449999197386205,0.06299999949987978,0.28480000037234277,0.054800009820610285,0.0053000112529844046,0.5481999978655949
110,3.1717446460194,1594.0733277488075,0.1711569105069712,1.7115691050697122,4.1871373772813065,0.05400000372901559,0.09079999290406704,0.026200010324828327,0.25350000942125916,0.0320999970426783,0.0031999952625483274,0.4619999963324517
111,3.1169298605146962,1582.3209578344604,0.16961839652406455,1.6961839652406454,4.126007769059762,0.03369999467395246,0.072900002123788,0.02340000355616212,0.2128999913111329,0.03720000677276403,0.0042000028770416975,0.38579999818466604
112,3.0633941375331495,1570.69268816949,0.1681022016887379,1.681022016887379,4.066090976473246,0.04430000262800604,0.07090000144671649,0.02300000051036477,0.22679999528918415,0.030099996365606785,0.0029999937396496534,0.3997000021627173
113,3.0110839903067372,1559.197628704168,0.16660790962999678,1.6660790962999679,4.007353225752523,0.06019999273121357,0.09169999975711107,0.027000001864507794,0.264599992078729,0.04719999560620636,0.006900008884258568,0.5004999984521419
114,2.959975580546964,1547.8502430514875,0.1651351102205842,1.651351102205842,3.949761998290357,0.035899996873922646,0.07470000127796084,0.023599990527145565,0.22590000298805535,0.03029999788850546,0.003100009053014219,0.3949999954784289
115,2.910098771338051,1536.6675888446334,0.16368340012826027,1.6368340012826028,3.893285971282781,0.03189999551977962,0.06830001075286418,0.022900014300830662,0.21130000823177397,0.029699993319809437,0.003100009053014219,0.36839999665971845
116,2.8613581256677527,1525.6103167745573,0.16225238297398875,1.6225238297398876,3.8378949630502808,0.0315000070258975,0.08430000161752105,0.07179999374784529,0.35740000021178275,0.0740000104997307,0.005599998985417187,0.6279999943217263
117,2.813746565306679,1514.690592679873,0.16084166928779794,1.6084166928779797,3.7835598813026725,0.045800014049746096,0.09240000508725643,0.02579999272711575,0.2578999992692843,0.0340000115102157,0.003300010575912893,0.46129999100230634
118,2.7671626834550676,1503.90837806702,0.1594508765008785,1.594508765008785,3.730252529322764,0.03409999771974981,0.07219999679364264,0.02300000051036477,0.21949999791104347,0.030099996365606785,0.0029999937396496534,0.38329999370034784
119,2.721577993741641,1493.3243037275695,0.1580796259005585,1.580796259005585,3.677945771861179,0.031799994758330286,0.0678999931551516,0.02269999822601676,0.20980001136194915,0.030499999411404133,0.0028999929782003164,0.3667999990284443
120,2.67697337587867,1482.8534840870238,0.15672754881884193,1.5672754881884194,3.626613361956943,0.031200004741549492,0.06679999933112413,0.021899992134422064,0.2089000045089051,0.029799994081258774,0.002900007530115545,0.36270001146476716
121,2.6333827511241386,1472.5295714627732,0.15539428565572133,1.5539428565572135,3.5762301273135306,0.03560000914148986,0.06859999848529696,0.02409999433439225,0.2111000067088753,0.030000010156072676,0.0030999945010989904,0.3736000071512535
122,2.590729961098506,1462.3157114331298,0.15407948110369007,1.5407948110369007,3.5267717651453743,0.031200004741549492,0.06609999400097877,0.022199994418770075,0.20809999841731042,0.02950000634882599,0.0028999929782003164,0.3614000015659258
123,2.5489782210088237,1452.2051516719857,0.15278278648137966,1.5278278648137968,3.478214805152158,0.031000003218650818,0.07169999298639596,0.02239999594166875,0.20920000679325312,0.029499991796910763,0.002900007530115545,0.36789999285247177
124,2.5081822658477866,1442.1986288205694,0.151503859738447,1.51503859738447,3.4305365726023243,0.030700000934302807,0.06659999780822545,0.021799991372972727,0.21100000594742596,0.030700000934302807,0.0027999922167509794,0.36469999758992344
125,2.4682659761690156,1432.3246358755207,0.15024236538815816,1.5024236538815818,3.3837151451674887,0.031099989428184927,0.0653000024612993,0.022199994418770075,0.20880000374745578,0.029999995604157448,0.003000008291564882,0.3614999877754599
126,2.429234646757677,1422.564942990462,0.1489979741688044,1.489979741688044,3.337729329417892,0.030700000934302807,0.06540000322274864,0.021899992134422064,0.41930000588763505,0.06250001024454832,0.007499998901039362,0.6100000027799979
127,2.3909902069788895,1412.9127006468323,0.1477703632870888,1.4777036328708884,3.2925586178983424,0.06019999273121357,0.11239999730605632,0.026299996534362435,0.2426999999443069,0.03189999551977962,0.0033999967854470015,0.4791999963345006
128,2.3535204999046346,1403.3923701947097,0.14655921626667948,1.465592162666795,3.248183013936779,0.08060000254772604,0.10550000297371298,0.03890000516548753,0.3409999917494133,0.04820000322069973,0.006199989002197981,0.6238999922061339
